provider,attribute_path,description,provider_uid,publisher,publication_id,publication_title,entity_level,value_types,occurrences,non_null_occurrences,sample_values
vaylens GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].versionG,DATEX version number in AFIR energy infrastructure table publication > Energy infrastructure table,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,10236,10236,13 | 21 | 25
vaylens GmbH,payload.aegiEnergyInfrastructureTablePublication.headerInformation.confidentiality.value,Confidentiality value in AFIR energy infrastructure table publication > Header Information,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,noRestriction
vaylens GmbH,payload.aegiEnergyInfrastructureTablePublication.headerInformation.informationStatus.value,Information Status value in AFIR energy infrastructure table publication > Header Information,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,test
vaylens GmbH,payload.aegiEnergyInfrastructureTablePublication.lang,Language code for AFIR energy infrastructure table publication,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,de
vaylens GmbH,payload.aegiEnergyInfrastructureTablePublication.publicationCreator.country,Country in AFIR energy infrastructure table publication > Publication Creator,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,DE
vaylens GmbH,payload.aegiEnergyInfrastructureTablePublication.publicationCreator.nationalIdentifier,National Identifier in AFIR energy infrastructure table publication > Publication Creator,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,DE-NAP-vaylens_GmbH
vaylens GmbH,payload.aegiEnergyInfrastructureTablePublication.publicationTime,Publication Time in AFIR energy infrastructure table publication,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,2026-04-14T09:56:37.556922303Z
vaylens GmbH,payload.modelBaseVersionG,Model Base Version G,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,3
vaylens GmbH,payload.profileNameG,Profile Name G,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,AFIR Energy InfrastructureG
vaylens GmbH,payload.profileVersionG,Profile Version G,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,01-00-00G
vaylens GmbH,payload.versionG,DATEX version number,vaylens_gmbh,vaylens GmbH,979363267193040896,AFIR-recharging-stat-vaylens GmbH,publication,string,1,1,3.5
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].accessibility[].value,accessibility list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,unknown
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].authenticationAndIdentificationMethods[].value,authentication And Identification Methods list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,6719,6719,rfid | apps | website
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].accessibility[].value,accessibility list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,unknown
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].amenities.illuminated,Illuminated in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > Amenities,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,boolean,1732,1732,False | True
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].amenities.roofed,Roofed in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > Amenities,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,boolean,1732,1732,False | True
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].comVehicleCharacteristicsExtensionG.euVehicleCategory[].value,eu Vehicle Category list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > Com Vehicle Characteristics Extension G,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,3464,3464,m1 | n1
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].idG,Global DATEX identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,fe3c63c5-dd89-58cf-aef4-1cda8fc755bf | 185d9f1f-9498-56f7-a5d0-5b33236a0c92 | 37380a64-7293-5029-ad0f-56f0c2255970
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].lastUpdated,Last updated timestamp in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,2026-03-11T13:50:36+00:00 | 2026-03-11T13:50:37+00:00 | 2026-03-14T01:30:27+00:00
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].numberOfSpaces,Number Of Spaces in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,integer,1732,1732,2 | 4 | 1
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].versionG,DATEX version number in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,1 | 2
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].externalIdentifier[].identifier,Identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > external Identifier list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1583,1583,1148759 | 1151952 | 1151953
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].externalIdentifier[].typeOfIdentifier.extendedValueG,Extended Value G in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > external Identifier list > Type Of Identifier,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1583,1583,stationIdBNetzA
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].externalIdentifier[].typeOfIdentifier.value,Type Of Identifier value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > external Identifier list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1583,1583,extendedG
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].helpdesk.afacAnOrganisation.name.values[].lang,Language code for localized Name text in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Helpdesk > Afac An Organisation,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1731,1731,de
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].helpdesk.afacAnOrganisation.name.values[].value,Localized text value for Name in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Helpdesk > Afac An Organisation,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1731,1731,Wirelane GmbH
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].helpdesk.afacAnOrganisation.organisationUnit[].contactInformation[].afacContactInformation.telephoneNumber,Telephone Number in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Helpdesk > Afac An Organisation > organisation Unit list > contact Information list > Afac Contact Information,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1731,1731,+498003995000 | +498003998000 | +49800399499599
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].idG,Global DATEX identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,a8d83059-37ed-59ec-8487-4164558d9250 | ccaf447f-d38f-5888-9b2f-21a2d3b497f9 | d7f2d2d9-d5b0-5d82-bc30-97b7ed74f3dd
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].lastUpdated,Last updated timestamp in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,2026-03-30T00:30:28+00:00 | 2026-04-11T00:30:28+00:00 | 2026-03-31T00:30:28+00:00
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.coordinatesForDisplay.latitude,Latitude in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Display coordinates,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,number,1732,1732,52.492175662498 | 52.492081786822 | 49.761211
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.coordinatesForDisplay.longitude,Longitude in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Display coordinates,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,number,1732,1732,13.378095627122 | 13.377719521304 | 10.981626
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.address.addressLine[].order,Ordering index for Address line in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > Address,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,integer,3464,3464,0 | 1
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.address.addressLine[].text.values[].lang,Language code for localized Address line text in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > Address,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,3464,3464,de
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.address.addressLine[].text.values[].value,Localized text value for Address line in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > Address,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,3464,3464,Yorckstraße | 25 | Von-Seckendorf-Straße
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.address.addressLine[].type.value,Type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > Address > Address line,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,3464,3464,street | houseNumber
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.address.city.values[].lang,Language code for localized City text in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > Address,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,de
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.address.city.values[].value,Localized text value for City in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > Address,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,Berlin | Hallerndorf | Wöbbelin
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.address.countryCode,Country code in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > Address,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,DE
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.address.postcode,Postcode in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > Address,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,10965 | 91352 | 19288
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.nutsArea[].nutsCode,Nuts Code in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > nuts Area list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1637,1637,DE3 | DE2 | DE8
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.nutsArea[].nutsCodeType.value,Nuts Code Type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location > nuts Area list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1637,1637,nuts1Code
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.locLocationExtensionG.FacilityLocation.timeZone,Time Zone in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Location extension > Facility location,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,+02:00
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.pointByCoordinates.pointCoordinates.latitude,Latitude in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Coordinates block > Point coordinates,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,number,1732,1732,52.492175662498 | 52.492081786822 | 49.761211
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].locationReference.locPointLocation.pointByCoordinates.pointCoordinates.longitude,Longitude in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Location reference > Point location > Coordinates block > Point coordinates,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,number,1732,1732,13.378095627122 | 13.377719521304 | 10.981626
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].numberOfRefillPoints,Number of charge points in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,integer,1732,1732,2 | 4 | 1
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].operator.afacAnOrganisation.externalIdentifier[].identifier,Identifier in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Operator > Afac An Organisation > external Identifier list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,4768,4768,WLN | DEWLN | 1549
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].operator.afacAnOrganisation.externalIdentifier[].typeOfIdentifier.extendedValueG,Extended Value G in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Operator > Afac An Organisation > external Identifier list > Type Of Identifier,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,4768,4768,operatorId | providerId | operatorIdBNetzA
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].operator.afacAnOrganisation.externalIdentifier[].typeOfIdentifier.value,Type Of Identifier value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Operator > Afac An Organisation > external Identifier list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,4768,4768,extendedG
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].operator.afacAnOrganisation.name.values[].lang,Language code for localized Name text in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Operator > Afac An Organisation,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,de
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].operator.afacAnOrganisation.name.values[].value,Localized text value for Name in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Operator > Afac An Organisation,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,station,string,1732,1732,Wirelane GmbH
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.connector[].connectorType.value,Connector Type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > Connector,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,connector,string,3312,3312,iec62196T2 | iec62196T2COMBO | chademo
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.connector[].maximumCurrent,Maximum Current in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > Connector,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,connector,number,3309,3309,32.0 | 72.0 | 71.0
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.connector[].maxPowerAtSocket,Max Power At Socket in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > Connector,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,connector,number,3312,3312,22000.0 | 50000.0 | 38000.0
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.connector[].voltage,Voltage in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > Connector,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,connector,number,3300,3300,400.0 | 230.0 | 694.0
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.currentType.value,Current type value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3312,3312,ac | dc
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.deliveryUnit.value,Delivery unit value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,3312,3312,kWh
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].additionalInformation.values[].lang,Language code for localized Additional information text in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,444,444,de | en
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].additionalInformation.values[].value,Localized text value for Additional information in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,444,444,"0,50 EUR/kWh zzgl. 0,10 €/Min. ab 240 Min. außer zwischen 20-8 Uhr, max. 12 € brutto | 0.50 EUR/kWh plus 0.10 €/min. from 240 min. except between 8pm and 8am, max. 12 € gross | 0,64 €/kWh zzgl. 1,00 € Startgebühr brutto"
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].applicableCurrency[],applicable Currency list in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,223,223,EUR
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].overallPeriod.overallStartTime,Overall Start Time in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Overall Period,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,311,311,2026-03-12T09:50:39+00:00 | 2026-02-18T09:07:58+00:00 | 2026-03-30T07:40:33+00:00
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].overallPeriod.validPeriod[].recurringTimePeriodOfDay[].endTimeOfPeriod,End Time Of Period in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Overall Period > valid Period list > recurring Time Period Of Day list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,22,22,20:00:00+00:00 | 08:00:00+00:00
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].overallPeriod.validPeriod[].recurringTimePeriodOfDay[].startTimeOfPeriod,Start Time Of Period in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list > Overall Period > valid Period list > recurring Time Period Of Day list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,string,22,22,08:00:00+00:00 | 20:00:00+00:00
Wirelane GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].refillPoint[].aegiElectricChargingPoint.electricEnergy[].energyRate[].energyPrice[].priceCap,Price Cap in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > Charge point > AFIR Electric Charging Point > electric Energy list > energy Rate list > energy Price list,wirelane_gmbh,Wirelane GmbH,869246425829892096,AFIR-recharging-stat-Wirelane,charge_point,number,35,35,12.0 | 18.0
