distance_m,postcode_match,city_match,address_match,operator_similarity,provider_uid,static_publication_id,site_id,site_operator,site_address,site_postcode,site_city,site_total_evses,station_id,station_operator,station_address,station_postcode,station_city,station_charging_points_count,score
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013078,ENBW,,,,5,da9e8ededcc5b59b,EnBW mobility+ AG und Co.KG,Eppinger Str. 20 74211 Leingarten Landkreis Heilbronn,74211,Leingarten,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013097,ENBW,,,,4,cf6bca0f127692e1,EnBW mobility+ AG und Co.KG,Heegermühler Straße 1a 16225 Eberswalde Landkreis Barnim,16225,Eberswalde,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013277,ENBW,,,,2,fe4630dbec4fb54c,EnBW mobility+ AG und Co.KG,Neumühle 1 91056 Erlangen Kreisfreie Stadt Erlangen,91056,Erlangen,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013396,ENBW,,,,5,38f4af3fef9e6a37,EnBW mobility+ AG und Co.KG,Waginger Straße 5 83301 Traunreut Landkreis Traunstein,83301,Traunreut,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013437,ENBW,,,,5,bd0d9f3f65bf263b,EnBW mobility+ AG und Co.KG,Löhdorfer Str. 250 42699 Solingen Kreisfreie Stadt Solingen,42699,Solingen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013442,ENBW,,,,8,cf919828dd0db30d,EnBW mobility+ AG und Co.KG,Voss-Str. 11-13 31157 Sarstedt Landkreis Hildesheim,31157,Sarstedt,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013460,ENBW,,,,4,c7af29b141753ce5,EnBW mobility+ AG und Co.KG,Gartenstraße 1 91452 Wilhermsdorf Landkreis Fürth,91452,Wilhermsdorf,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013470,ENBW,,,,5,0a1c31f4118990c0,EnBW mobility+ AG und Co.KG,Bayreuther Str. 28 95490 Mistelgau Landkreis Bayreuth,95490,Mistelgau,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013472,ENBW,,,,4,fdaf11391db99c01,EnBW mobility+ AG und Co.KG,Ahnepaule 2 31162 Bad Salzdetfurth Landkreis Hildesheim,31162,Bad Salzdetfurth,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013480,ENBW,,,,3,f730bf8db3521522,EnBW mobility+ AG und Co.KG,Sondheimer Str. 13 97638 Mellrichstadt Landkreis Rhön-Grabfeld,97638,Mellrichstadt,3,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013494,ENBW,,,,5,0b1a93a6e1d111c4,EnBW mobility+ AG und Co.KG,Herrnfeld 3 97708 Bad Bocklet Landkreis Bad Kissingen,97708,Bad Bocklet,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800013498,ENBW,,,,2,2afe49bed20ab5b6,EnBW mobility+ AG und Co.KG,Hafnerstr. 1 85229 Markt Indersdorf Landkreis Dachau,85229,Markt Indersdorf,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014042,ENBW,,,,4,1eb698a91cac7d50,EnBW mobility+ AG und Co.KG,Haedenkampstr. 6 45143 Essen Kreisfreie Stadt Essen,45143,Essen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014043,ENBW,,,,4,b1ad412c8fe21edd,EnBW mobility+ AG und Co.KG,Donnerstr. 218-220 45357 Essen Kreisfreie Stadt Essen,45357,Essen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014044,ENBW,,,,8,121632e60cf1b1f5,EnBW mobility+ AG und Co.KG,Alexanderstraße 18-20 58097 Hagen Kreisfreie Stadt Hagen,58097,Hagen,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014046,ENBW,,,,2,0a648cf5010a96dc,EnBW mobility+ AG und Co.KG,Herchener Straße 1 53809 Ruppichteroth Kreis Rhein-Sieg-Kreis,53809,Ruppichteroth,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014047,ENBW,,,,2,eb7f4a04d8ad5dd9,EnBW mobility+ AG und Co.KG,Niederdorfer Straße 40 47638 Straelen Kreis Kleve,47638,Straelen,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014048,ENBW,,,,5,b9fc2618322f601f,EnBW mobility+ AG und Co.KG,Maysweg 6 47918 Tönisvorst Kreis Viersen,47918,Tönisvorst,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014050,ENBW,,,,2,f9d3539486108e10,EnBW mobility+ AG und Co.KG,Frankfurter Straße 25 57635 Weyerbusch Landkreis Altenkirchen (Westerwald),57635,Weyerbusch,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014062,ENBW,,,,9,0c4019a206e924cc,EnBW mobility+ AG und Co.KG,Winsener Landstr. 46A 21217 Seevetal Landkreis Harburg,21217,Seevetal,9,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014068,ENBW,,,,4,934e36370ef1d94b,EnBW mobility+ AG und Co.KG,Weserstraße 36 32547 Bad Oeynhausen Kreis Minden-Lübbecke,32547,Bad Oeynhausen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014073,ENBW,,,,4,996c7dfc1927224b,EnBW mobility+ AG und Co.KG,Steigerwaldstraße 11A 96138 Burgebrach Landkreis Bamberg,96138,Burgebrach,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014116,ENBW,,,,5,00dfc6895544b8ba,EnBW mobility+ AG und Co.KG,Dörnhagener Str. 55 34302 Guxhagen Landkreis Schwalm-Eder-Kreis,34302,Guxhagen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014123,ENBW,,,,2,147a9b67e1840e71,EnBW mobility+ AG und Co.KG,Traunring 2 83301 Traunreut Landkreis Traunstein,83301,Traunreut,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014129,ENBW,,,,3,64aaf6b777fe283a,EnBW mobility+ AG und Co.KG,Johann-Quadt-Str. 3 53757 Sankt Augustin Kreis Rhein-Sieg-Kreis,53757,Sankt Augustin,3,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014130,ENBW,,,,2,657b9f0b23e791d4,EnBW mobility+ AG und Co.KG,Fritz-Reuter-Weg 16 29549 Bad Bevensen Landkreis Uelzen,29549,Bad Bevensen,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014144,ENBW,,,,8,1de2b6ef3299922f,EnBW mobility+ AG und Co.KG,Schibsler Weg 1-5 41836 Hückelhoven Kreis Heinsberg,41836,Hückelhoven,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014159,ENBW,,,,5,fa4ba5eb71d0418e,EnBW mobility+ AG und Co.KG,Flensunger Weg 77 35325 Mücke Landkreis Vogelsbergkreis,35325,Mücke,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014161,ENBW,,,,5,504b32a87eeaf092,EnBW mobility+ AG und Co.KG,Alter Weg 3 35415 Pohlheim Landkreis Gießen,35415,Pohlheim,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800014168,ENBW,,,,4,6d896c0bfbdd5ac4,EnBW mobility+ AG und Co.KG,Niederwiesenstraße 35/1 78050 Villingen-Schwenningen Landkreis Schwarzwald-Baar-Kreis,78050,Villingen-Schwenningen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015142,ENBW,,,,5,90c8f0b85da8f35c,EnBW mobility+ AG und Co.KG,Stockkamp 4 42651 Solingen Kreisfreie Stadt Solingen,42651,Solingen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015143,ENBW,,,,5,01c8ae4acfbf9634,EnBW mobility+ AG und Co.KG,Wanner Str. 47-53 45888 Gelsenkirchen Kreisfreie Stadt Gelsenkirchen,45888,Gelsenkirchen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015148,ENBW,,,,4,d1cfbd271f625a55,EnBW mobility+ AG und Co.KG,Stader Str. 71 21762 Otterndorf Landkreis Cuxhaven,21762,Otterndorf,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015177,ENBW,,,,5,8fc4a7a4124841e9,EnBW mobility+ AG und Co.KG,Haßbergstr. 40 96148 Baunach Landkreis Bamberg,96148,Baunach,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015178,ENBW,,,,8,5de1853184d0cd80,EnBW mobility+ AG und Co.KG,Hannoversche Str. 72 34266 Niestetal Landkreis Kassel,34266,Niestetal,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015182,ENBW,,,,4,d1d7151064b340cf,EnBW mobility+ AG und Co.KG,Große Straße 36 49451 Holdorf Landkreis Vechta,49451,Holdorf,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015187,ENBW,,,,8,53b7700f33cb68cb,EnBW mobility+ AG und Co.KG,Gewerbepark 3 96149 Breitengüßbach Landkreis Bamberg,96149,Breitengüßbach,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015195,ENBW,,,,4,70579b707455d463,EnBW mobility+ AG und Co.KG,Detmolder Straße 10 33397 Rietberg Kreis Gütersloh,33397,Rietberg,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015196,ENBW,,,,4,d08e9b6030132a85,EnBW mobility+ AG und Co.KG,Bünder Str. 83 32289 Rödinghausen Kreis Herford,32289,Rödinghausen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015211,ENBW,,,,4,4a786d611280edeb,EnBW mobility+ AG und Co.KG,Bahnhofstr. 18 41334 Nettetal Kreis Viersen,41334,Nettetal,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015214,ENBW,,,,4,3f5489d37c07a987,EnBW mobility+ AG und Co.KG,Annenstraße 170 58453 Witten Kreis Ennepe-Ruhr-Kreis,58453,Witten,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015288,ENBW,,,,4,83a802306a32a092,EnBW mobility+ AG und Co.KG,Salzer Str. 14 39218 Schönebeck (Elbe) Landkreis Salzlandkreis,39218,Schönebeck (Elbe),4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015408,ENBW,,,,4,d90604b24aa43fbe,EnBW mobility+ AG und Co.KG,Im Betzen 2 66333 Völklingen Landkreis Regionalverband Saarbrücken,66333,Völklingen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015662,ENBW,,,,8,b2fc4de8a0a2b274,EnBW mobility+ AG und Co.KG,Kölner Str. 1 52249 Eschweiler Kreis Städteregion Aachen,52249,Eschweiler,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015668,ENBW,,,,5,ac4f464e4fd7b5d0,EnBW mobility+ AG und Co.KG,Regensburger Str. 71 93104 Sünching Landkreis Regensburg,93104,Sünching,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015719,ENBW,,,,5,89bbad28848489c4,EnBW mobility+ AG und Co.KG,Am Schmidbach 3 86579 Waidhofen Landkreis Neuburg-Schrobenhausen,86579,Waidhofen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800015942,ENBW,,,,5,2c36294520bbbfcd,EnBW mobility+ AG und Co.KG,Glonner Straße 2 85617 Aßling Landkreis Ebersberg,85617,Aßling,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016203,ENBW,,,,5,84ff61cf2db34f88,EnBW mobility+ AG und Co.KG,Hellenstr. 54 56179 Vallendar Landkreis Mayen-Koblenz,56179,Vallendar,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016206,ENBW,,,,4,628f85243e458680,EnBW mobility+ AG und Co.KG,Kirschbüchel 2 56587 Straßenhaus Landkreis Neuwied,56587,Straßenhaus,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016208,ENBW,,,,4,726d1f8a0246fc55,EnBW mobility+ AG und Co.KG,Regensburger Straße 20 93128 Regenstauf Landkreis Regensburg,93128,Regenstauf,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016233,ENBW,,,,5,3d37b62aad3fec65,EnBW mobility+ AG und Co.KG,Lange Stücken 2 21039 Escheburg Kreis Herzogtum Lauenburg,21039,Escheburg,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016234,ENBW,,,,9,561a6cb1079390bb,EnBW mobility+ AG und Co.KG,Hardauring 34 21147 Hamburg Kreisfreie Stadt Hamburg,21147,Hamburg,9,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016235,ENBW,,,,4,0345c07648924c5a,EnBW mobility+ AG und Co.KG,Striepenweg 29 21147 Hamburg Kreisfreie Stadt Hamburg,21147,Hamburg,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016240,ENBW,,,,2,c761c4af21c4f002,EnBW mobility+ AG und Co.KG,Graudenzer Straße 2 26388 Wilhelmshaven Kreisfreie Stadt Wilhelmshaven,26388,Wilhelmshaven,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016243,ENBW,,,,4,816e149bc0d3747c,EnBW mobility+ AG und Co.KG,Zum Schützenwald 22 29633 Munster Landkreis Heidekreis,29633,Munster,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016245,ENBW,,,,9,34237ba4fd89ca9a,EnBW mobility+ AG und Co.KG,Celler Str. 51-55 31224 Peine Landkreis Peine,31224,Peine,9,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016246,ENBW,,,,5,0af0ee751bf1101d,EnBW mobility+ AG und Co.KG,Stackmannstraße 21 31275 Lehrte Landkreis Region Hannover,31275,Lehrte,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016247,ENBW,,,,3,26389dc08a0b36e9,EnBW mobility+ AG und Co.KG,Obere Str. 32 31553 Sachsenhagen Landkreis Schaumburg,31553,Sachsenhagen,3,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016252,ENBW,,,,5,e90d9ff53410bf8e,EnBW mobility+ AG und Co.KG,Reppnersche Str. 1B 38226 Salzgitter Kreisfreie Stadt Salzgitter,38226,Salzgitter,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016257,ENBW,,,,5,ec73b74f001acca1,EnBW mobility+ AG und Co.KG,Oerweg 75 45657 Recklinghausen Kreis Recklinghausen,45657,Recklinghausen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016258,ENBW,,,,8,dac0fe292eb16d86,EnBW mobility+ AG und Co.KG,Consolstr. 2-6 45889 Gelsenkirchen Kreisfreie Stadt Gelsenkirchen,45889,Gelsenkirchen,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016262,ENBW,,,,5,98cb2f869e2da7b4,EnBW mobility+ AG und Co.KG,Bovoloner Allee 1 55271 Stadecken-Elsheim Landkreis Mainz-Bingen,55271,Stadecken-Elsheim,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016268,ENBW,,,,6,51157c0e9d726fc7,EnBW mobility+ AG und Co.KG,Willy-Brandt-Str. 19-21 97877 Wertheim Landkreis Main-Tauber-Kreis,97877,Wertheim,6,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016298,ENBW,,,,2,be2fa49e18dad507,EnBW mobility+ AG und Co.KG,Hauptstr. 66 21717 Fredenbeck Landkreis Stade,21717,Fredenbeck,2,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016324,ENBW,,,,3,ba1a3e8174e9d0a0,EnBW mobility+ AG und Co.KG,Mühlenstr. 14 24986 Mittelangeln Kreis Schleswig-Flensburg,24986,Mittelangeln,3,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016334,ENBW,,,,4,7516cbb4168ee2ac,EnBW mobility+ AG und Co.KG,Hindenburgstr. 4 27442 Gnarrenburg Landkreis Rotenburg (Wümme),27442,Gnarrenburg,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016335,ENBW,,,,4,d060e5dfb7a02ade,EnBW mobility+ AG und Co.KG,Brockeswalder Chaussee 67 27474 Cuxhaven Landkreis Cuxhaven,27474,Cuxhaven,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016340,ENBW,,,,4,c8fc9b2ad83cfc0a,EnBW mobility+ AG und Co.KG,Springstr. 49 29471 Gartow Landkreis Lüchow-Dannenberg,29471,Gartow,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016343,ENBW,,,,3,c1876e3baffaefe3,EnBW mobility+ AG und Co.KG,Wilhelm-Heß-Str. 13 30890 Barsinghausen Landkreis Region Hannover,30890,Barsinghausen,3,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016350,ENBW,,,,4,4332d0291c658861,EnBW mobility+ AG und Co.KG,Mönkeburgstraße 98 31303 Burgdorf Landkreis Region Hannover,31303,Burgdorf,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016353,ENBW,,,,4,d8a5d99f490d0bb2,EnBW mobility+ AG und Co.KG,Kerschensteinerstraße 1 31787 Hameln Landkreis Hameln-Pyrmont,31787,Hameln,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016365,ENBW,,,,4,34ef0848978cd1c5,EnBW mobility+ AG und Co.KG,Ringstr. 1 35108 Allendorf (Eder) Landkreis Waldeck-Frankenberg,35108,Allendorf (Eder),4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016374,ENBW,,,,4,6ea8f442d89e0add,EnBW mobility+ AG und Co.KG,Braunschweiger Str. 33 38518 Gifhorn Landkreis Gifhorn,38518,Gifhorn,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016380,ENBW,,,,8,fd2f7dc9a66f40a0,EnBW mobility+ AG und Co.KG,Oberrather Straße 8 40472 Düsseldorf Kreisfreie Stadt Düsseldorf,40472,Düsseldorf,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016386,ENBW,,,,4,0751bfeb533183e6,EnBW mobility+ AG und Co.KG,In der Krim 4 42369 Wuppertal Kreisfreie Stadt Wuppertal,42369,Wuppertal,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016387,ENBW,,,,5,e4c16e83640b1b2b,EnBW mobility+ AG und Co.KG,Wiehagener Str. 21 42499 Hückeswagen Kreis Oberbergischer Kreis,42499,Hückeswagen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016401,ENBW,,,,8,6e95cd3f390ba165,EnBW mobility+ AG und Co.KG,Brembergstr. 4 45307 Essen Kreisfreie Stadt Essen,45307,Essen,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016405,ENBW,,,,4,9491bd6a69ecd02b,EnBW mobility+ AG und Co.KG,Marienstraße 167 45663 Recklinghausen Kreis Recklinghausen,45663,Recklinghausen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016406,ENBW,,,,5,8c35ce3922ddf7bf,EnBW mobility+ AG und Co.KG,Dortmunder Str. 15 45665 Recklinghausen Kreis Recklinghausen,45665,Recklinghausen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016407,ENBW,,,,5,5deced39e2b56aea,EnBW mobility+ AG und Co.KG,Schalweg 17 45721 Haltern am See Kreis Recklinghausen,45721,Haltern am See,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016410,ENBW,,,,5,f9619d408e2898a4,EnBW mobility+ AG und Co.KG,Wiehagen 135 45884 Gelsenkirchen Kreisfreie Stadt Gelsenkirchen,45884,Gelsenkirchen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016425,ENBW,,,,4,535af13de3524b99,EnBW mobility+ AG und Co.KG,Lobbericher Str. 61 47929 Grefrath Kreis Viersen,47929,Grefrath,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016428,ENBW,,,,5,050c0e81e73ca347,EnBW mobility+ AG und Co.KG,Freckenhorster Str. 30 48351 Everswinkel Kreis Warendorf,48351,Everswinkel,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016429,ENBW,,,,4,19c5e152c823cecc,EnBW mobility+ AG und Co.KG,Auf der Sunhaar 30-32 48599 Gronau (Westf.) Kreis Borken,48599,Gronau (Westf.),4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016438,ENBW,,,,5,d7252ff325e753a2,EnBW mobility+ AG und Co.KG,Wipperfürther Str. 235 51515 Kürten Kreis Rheinisch-Bergischer Kreis,51515,Kürten,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016439,ENBW,,,,5,68df86fb7aeca5de,EnBW mobility+ AG und Co.KG,Hofer Aue 0 51519 Odenthal Kreis Rheinisch-Bergischer Kreis,51519,Odenthal,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016440,ENBW,,,,4,555ed5e6a3b936f1,EnBW mobility+ AG und Co.KG,Hauptstr. 4-8 51580 Reichshof Kreis Oberbergischer Kreis,51580,Reichshof,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016444,ENBW,,,,4,f8019614783a4fb7,EnBW mobility+ AG und Co.KG,Overather Str. 60 51766 Engelskirchen Kreis Oberbergischer Kreis,51766,Engelskirchen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016445,ENBW,,,,4,902bc9ea4285a015,EnBW mobility+ AG und Co.KG,Roermonder Str. 577-583 52072 Aachen Kreis Städteregion Aachen,52072,Aachen,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016447,ENBW,,,,4,64db439d90d50687,EnBW mobility+ AG und Co.KG,Stockemer Str. 17-19 52223 Stolberg (Rhld.) Kreis Städteregion Aachen,52223,Stolberg (Rhld.),4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016448,ENBW,,,,5,1208054a11c145a4,EnBW mobility+ AG und Co.KG,Nideggener Str. 90 52349 Düren Kreis Düren,52349,Düren,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016450,ENBW,,,,5,bdc44a713ad5b5b3,EnBW mobility+ AG und Co.KG,Roermonder Str. 77 52525 Heinsberg Kreis Heinsberg,52525,Heinsberg,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016451,ENBW,,,,5,73eb6cb8ed3f7feb,EnBW mobility+ AG und Co.KG,Bahnhofstr. 138A 52538 Gangelt Kreis Heinsberg,52538,Gangelt,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016462,ENBW,,,,5,64ed224c20ae6c2c,EnBW mobility+ AG und Co.KG,Neuwieder Str. 54B 56566 Neuwied Landkreis Neuwied,56566,Neuwied,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016467,ENBW,,,,4,7f3666f20ca5e27d,EnBW mobility+ AG und Co.KG,Bielefelder Str. 61 57368 Lennestadt Kreis Olpe,57368,Lennestadt,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016468,ENBW,,,,5,0a019849a131c954,EnBW mobility+ AG und Co.KG,Bergkuhle 1 57439 Attendorn Kreis Olpe,57439,Attendorn,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016471,ENBW,,,,5,e55c68b32a6323b6,EnBW mobility+ AG und Co.KG,Konrad-Adenauer-Straße 20A 57572 Niederfischbach Landkreis Altenkirchen (Westerwald),57572,Niederfischbach,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016472,ENBW,,,,5,eb75a62cad605d46,EnBW mobility+ AG und Co.KG,Koblenzer Str. 3 57627 Hachenburg Landkreis Westerwaldkreis,57627,Hachenburg,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016476,ENBW,,,,4,888281cb3138ace7,EnBW mobility+ AG und Co.KG,Kaiserstraße 71 58332 Schwelm Kreis Ennepe-Ruhr-Kreis,58332,Schwelm,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016486,ENBW,,,,5,d222b06788e0b73d,EnBW mobility+ AG und Co.KG,Hauptstraße 177 59846 Sundern (Sauerland) Kreis Hochsauerlandkreis,59846,Sundern (Sauerland),5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016503,ENBW,,,,4,1d699b9dde24bc9d,EnBW mobility+ AG und Co.KG,Hauptstr. 55 71263 Weil der Stadt Landkreis Böblingen,71263,Weil der Stadt,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016504,ENBW,,,,5,e1c9a11e153d23b8,EnBW mobility+ AG und Co.KG,Sonnenbergstr. 31 71723 Großbottwar Landkreis Ludwigsburg,71723,Großbottwar,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016505,ENBW,,,,4,a0dfa5c43ef5d666,EnBW mobility+ AG und Co.KG,Zeppelinstr. 52 72119 Ammerbuch Landkreis Tübingen,72119,Ammerbuch,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016510,ENBW,,,,5,e9ed1a92cd7ba5ae,EnBW mobility+ AG und Co.KG,Riedstr. 1 73092 Heiningen Landkreis Göppingen,73092,Heiningen,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016533,ENBW,,,,4,0ad7475c42538a43,EnBW mobility+ AG und Co.KG,Haselbachstr. 2 84371 Triftern Landkreis Rottal-Inn,84371,Triftern,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016538,ENBW,,,,4,c510d25c6508d649,EnBW mobility+ AG und Co.KG,Am Binderfeld 12 84518 Garching a.d.Alz Landkreis Altötting,84518,Garching a.d.Alz,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800016540,ENBW,,,,4,16a85554e3b10ab8,EnBW mobility+ AG und Co.KG,Furtwänglerstraße 6 85057 Ingolstadt Kreisfreie Stadt Ingolstadt,85057,Ingolstadt,4,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800017606,ENBW,,,,8,0f3be02b93ab00df,EnBW mobility+ AG und Co.KG,Am Grenzgraben 6 55545 Bad Kreuznach Landkreis Bad Kreuznach,55545,Bad Kreuznach,8,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800017655,ENBW,,,,5,4bbdeb1221c4e796,EnBW mobility+ AG und Co.KG,Peter-Klöckner-Straße 3A 56073 Koblenz Kreisfreie Stadt Koblenz,56073,Koblenz,5,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800017686,ENBW,,,,16,ef98d3c6670cbc80,EnBW mobility+ AG und Co.KG,Filsaue 3 73347 Mühlhausen im Täle Landkreis Göppingen,73347,Mühlhausen im Täle,16,-30.0
0.0,False,False,False,1.0,enbwmobility,907574882292453376,800017690,ENBW,,,,24,effc7d3214a8fd8a,EnBW mobility+ AG und Co.KG,Thöreyer Straße 5 99334 Amt Wachsenburg Landkreis Ilm-Kreis,99334,Amt Wachsenburg,24,-30.0
