distance_m,postcode_match,city_match,address_match,operator_similarity,provider_uid,static_publication_id,site_id,site_operator,site_address,site_postcode,site_city,site_total_evses,station_id,datex_station_ids,datex_charge_point_ids,station_operator,station_address,station_postcode,station_city,station_charging_points_count,station_in_bundle,score
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000445,ENBW,Im Stockach 3,73235,Weilheim an der Teck,2,aa7da50a0b79c93c,11422,DEEBWE9129551|DEEBWE9129552,EnBW mobility+ AG und Co.KG,Im Stockach 3 73235 Weilheim an der Teck Landkreis Esslingen,73235,Weilheim an der Teck,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000653,ENBW,Rheinpromenade 2,79790,Küssaberg,2,75e073c9f4cdcaa8,13847,DEEBWE9101621|DEEBWE9101622,EnBW mobility+ AG und Co.KG,Rheinpromenade 2 79790 Küssaberg Landkreis Waldshut,79790,Küssaberg,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800001763,ENBW,Via Claudia 2,86405,Meitingen,2,c39a7afb285a8094,8700,DEEBWE9039171|DEEBWE9039172,EnBW mobility+ AG und Co.KG,Via Claudia 2 86405 Meitingen Landkreis Augsburg,86405,Meitingen,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800001786,ENBW,Am Palmusacker 9,63628,Bad Soden-Salmünster,8,8058f602ba5152d9,14400|13170|13718|14245,DEEBWE9167721|DEEBWE9167722|DEEBWE9141041|DEEBWE9141042|DEEBWE9141031|DEEBWE9141032|DEEBWE9167592|DEEBWE9167591,EnBW mobility+ AG und Co.KG,Am Palmusacker 9 63628 Bad Soden-Salmünster Landkreis Main-Kinzig-Kreis,63628,Bad Soden-Salmünster,8,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002158,ENBW,Reinersweg 2,27751,Delmenhorst,8,2ada4efe0253be0c,13074|13933|13943|13792,DEEBWE9117331|DEEBWE9117332|DEEBWE9117282|DEEBWE9117281|DEEBWE9116411|DEEBWE9116412|DEEBWE9116531|DEEBWE9116532,EnBW mobility+ AG und Co.KG,Reinersweg 2 27751 Delmenhorst Kreisfreie Stadt Delmenhorst,27751,Delmenhorst,8,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002544,ENBW,Albstr. 81a,70597,Stuttgart,2,82daab71ecde5526,900543,DEEBWE9040151|DEEBWE9040152,EnBW mobility+ AG und Co.KG,Albstr. 81a 70597 Stuttgart Stadtkreis Stuttgart,70597,Stuttgart,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002572,ENBW,Brettener Str. 2,75245,Neulingen-Bauschlott,2,60da165c832bbd8d,800065,DEEBWE9054461|DEEBWE9054462,EnBW mobility+ AG und Co.KG,Brettener Str. 2 75245 Neulingen-Bauschlott Landkreis Enzkreis,75245,Neulingen-Bauschlott,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800008987,ENBW,An der Au 10,36304,Alsfeld,12,01f135e903638aff,12125|12337|12096|14948|12402,DEEBWE9100883|DEEBWE9100881|DEEBWE9100882|DEEBWE9100491|DEEBWE9100492|DEEBWE9088451|DEEBWE9088452|DEEBWE9088453|DEEBWE9106601|DEEBWE9106602|DEEBWE9100571|DEEBWE9100572,EnBW mobility+ AG und Co.KG,An der Au 10 36304 Alsfeld Landkreis Vogelsbergkreis,36304,Alsfeld,12,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800018667,ENBW,An der Mühlenwiese 1,37539,Bad Grund (Harz),4,9a3e9cc8fd59acf6,12239|15080,DEEBWE9150791|DEEBWE9150792|DEEBWE9150801|DEEBWE9150802,EnBW mobility+ AG und Co.KG,An der Mühlenwiese 1 37539 Bad Grund (Harz) Landkreis Göttingen,37539,Bad Grund (Harz),4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800020849,ENBW,Augustenstraße 1,70178,Stuttgart,2,d38747ab9498cec5,800457,DEEBWE9047041|DEEBWE9047042,EnBW mobility+ AG und Co.KG,Augustenstraße 1 70178 Stuttgart Stadtkreis Stuttgart,70178,Stuttgart,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000022,ENBW,Riedlinger Straße 30,89584,Ehingen (Donau),2,7e4d6b2adb253e49,12360,DEEBWE9101501|DEEBWE9101502,EnBW mobility+ AG und Co.KG,Riedlinger Straße 30 89584 Ehingen (Donau) Landkreis Alb-Donau-Kreis,89584,Ehingen (Donau),2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000085,ENBW,Seidenstückerweg 6,59494,Soest,2,9bb5f58f40757b15,12268,DEEBWE9115241|DEEBWE9115242,EnBW mobility+ AG und Co.KG,Seidenstückerweg 6 59494 Soest Kreis Soest,59494,Soest,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000188,ENBW,Sägewerkstraße 6,78727,Oberndorf am Neckar,2,af7fdeca3b080cca,13508,DEEBWE9074311|DEEBWE9074312,EnBW mobility+ AG und Co.KG,Sägewerkstraße 6 78727 Oberndorf am Neckar Landkreis Rottweil,78727,Oberndorf am Neckar,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000260,ENBW,Riedwiesenweg 6,89081,Ulm,2,5461353d7688b782,13853,DEEBWE9070511|DEEBWE9070512,EnBW mobility+ AG und Co.KG,Riedwiesenweg 6 89081 Ulm Stadtkreis Ulm,89081,Ulm,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000277,ENBW,Südeinfahrt 4,84347,Pfarrkirchen,2,34996ec2754e55d3,8299,DEEBWE9054011|DEEBWE9054012,EnBW mobility+ AG und Co.KG,Südeinfahrt 4 84347 Pfarrkirchen Landkreis Rottal-Inn,84347,Pfarrkirchen,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000378,ENBW,Umgehungsstraße 45,36341,Lauterbach (Hessen),2,c37850486d6868b3,12284,DEEBWE9149211|DEEBWE9149212,EnBW mobility+ AG und Co.KG,Umgehungsstraße 45 36341 Lauterbach (Hessen) Landkreis Vogelsbergkreis,36341,Lauterbach (Hessen),2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000428,ENBW,Alte Ziegelei 1,96106,Ebern,2,fc5e5681e5a3f3fa,8508,DEEBWE9051341|DEEBWE9051342,EnBW mobility+ AG und Co.KG,Alte Ziegelei 1 96106 Ebern Landkreis Haßberge,96106,Ebern,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800000498,ENBW,Almosenberg 17,97877,Wertheim,2,94ab05c8e1ff2085,12259,DEEBWE9075862|DEEBWE9075861,EnBW mobility+ AG und Co.KG,Almosenberg 17 97877 Wertheim Landkreis Main-Tauber-Kreis,97877,Wertheim,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800001339,ENBW,Clausewitzstraße 6,39576,Stendal,4,1c66db9cebfe2de8,8919|8362,DEEBWE9044381|DEEBWE9044382|DEEBWE9044351|DEEBWE9044352,EnBW mobility+ AG und Co.KG,Clausewitzstrasse 6 39576 Stendal Landkreis Stendal,39576,Stendal,4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800001377,ENBW,Frankfurter Chaussee 67,15370,Fredersdorf-Vogelsdorf,8,696db8e483394ed7,13200|13190|13185|13192,DEEBWE9099151|DEEBWE9099152|DEEBWE9099141|DEEBWE9099142|DEEBWE9099131|DEEBWE9099132|DEEBWE9099161|DEEBWE9099162,EnBW mobility+ AG und Co.KG,Frankfurter Chaussee 67 15370 Fredersdorf-Vogelsdorf Landkreis Märkisch-Oderland,15370,Fredersdorf-Vogelsdorf,8,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800001525,ENBW,Handelsstraße 23,16303,Schwedt/Oder,2,27883773991b8878,8634,DEEBWE9040511|DEEBWE9040512,EnBW mobility+ AG und Co.KG,Handelsstraße 23-26 16303 Schwedt/Oder Landkreis Uckermark,16303,Schwedt/Oder,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800001563,ENBW,Kolpingstraße 1,68723,Schwetzingen,2,607d12dffe637b58,8384,DEEBWE9053801|DEEBWE9053802,EnBW mobility+ AG und Co.KG,Kolpingstraße 1 68723 Schwetzingen Landkreis Rhein-Neckar-Kreis,68723,Schwetzingen,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800001564,ENBW,Am Stachus 24,88605,Meßkirch,2,3f88e2493a304857,8265,DEEBWE9074131|DEEBWE9074132,EnBW mobility+ AG und Co.KG,Am Stachus 24 88605 Meßkirch Landkreis Sigmaringen,88605,Meßkirch,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800001833,ENBW,Dachsteinstraße 5,75449,Wurmberg,4,435da1e0f1d9f943,8302|8533,DEEBWE9049341|DEEBWE9049342|DEEBWE9049441|DEEBWE9049442,EnBW mobility+ AG und Co.KG,Dachsteinstraße 5 75449 Wurmberg Landkreis Enzkreis,75449,Wurmberg,4,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002136,ENBW,Langenhof 22-26a,26160,Bad Zwischenahn,4,6090911e02146664,14342|14036,DEEBWE9151061|DEEBWE9151062|DEEBWE9151052|DEEBWE9151051,EnBW mobility+ AG und Co.KG,Langenhof 22-26a 26160 Bad Zwischenahn Landkreis Ammerland,26160,Bad Zwischenahn,4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002186,ENBW,Ratzeburger Chaussee 1,19205,Gadebusch,2,de9daa78bcc995f6,8327,DEEBWE9044021|DEEBWE9044022,EnBW mobility+ AG und Co.KG,Ratzeburger Chaussee 1 19205 Gadebusch Landkreis Nordwestmecklenburg,19205,Gadebusch,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002491,ENBW,Seyfferstr. 33,70197,Stuttgart,2,111a57e33ede7ebe,800668,DEEBWE9047591|DEEBWE9047592,EnBW mobility+ AG und Co.KG,Seyfferstr. 33 70197 Stuttgart Stadtkreis Stuttgart,70197,Stuttgart,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002792,ENBW,Marienplatz 3,78582,Balgheim,2,fddb8f48f1189772,300010,DEEBWE9058531|DEEBWE9058532,EnBW mobility+ AG und Co.KG,Marienplatz 3 78582 Balgheim Landkreis Tuttlingen,78582,Balgheim,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002800,ENBW,Mercedesstr. 106,70372,Stuttgart,2,00aa0b13334a77be,800698,DEEBWE9040191|DEEBWE9040192,EnBW mobility+ AG und Co.KG,Mercedesstr. 106 70372 Stuttgart Stadtkreis Stuttgart,70372,Stuttgart,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800002960,ENBW,Badstr. 1,79348,Freiamt,2,9d9705c9d799130b,800515,DEEBWE9038661|DEEBWE9038662,EnBW mobility+ AG und Co.KG,Badstr. 1 79348 Freiamt Landkreis Emmendingen,79348,Freiamt,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800004970,ENBW,Am Westpark 5,85057,Ingolstadt,8,37c88e53f67dc8a0,14936|14942|14934|14937,DEEBWE9108881|DEEBWE9108882|DEEBWE9136121|DEEBWE9136122|DEEBWE9136142|DEEBWE9136141|DEEBWE9136132|DEEBWE9136131,EnBW mobility+ AG und Co.KG,Am Westpark 5 85057 Ingolstadt Kreisfreie Stadt Ingolstadt,85057,Ingolstadt,8,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800005241,ENBW,Wülferoder Straße 51,30539,Hannover,5,499491c7e3e9fdf5,11479|11548,DEEBWE9091581|DEEBWE9091582|DEEBWE9091583|DEEBWE9091601|DEEBWE9091602,EnBW mobility+ AG und Co.KG,Wülferoder Straße 51 30539 Hannover Landkreis Region Hannover,30539,Hannover,5,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800006946,ENBW,Urbanstrasse 15-19,74172,Neckarsulm,2,ddf27680141209c2,900559,DEEBWE9055561|DEEBWE9055562,EnBW mobility+ AG und Co.KG,Urbanstrasse 15-19 74172 Neckarsulm Landkreis Heilbronn,74172,Neckarsulm,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800006954,ENBW,Jahnstr. 5,74193,Schwaigern,2,ea19a314d13ee5bd,800582,DEEBWE9057481|DEEBWE9057482,EnBW mobility+ AG und Co.KG,Jahnstr. 5 74193 Schwaigern Landkreis Heilbronn,74193,Schwaigern,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800008013,ENBW,Friedrich-Ebert-Str. 9,73635,Rudersberg,2,3acbcae58cbf7f3b,800580,DEEBWE8005801|DEEBWE8005802,EnBW mobility+ AG und Co.KG,Friedrich-Ebert-Str. 9 73635 Rudersberg Landkreis Rems-Murr-Kreis,73635,Rudersberg,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800008078,ENBW,Albert-Bezner-Straße 999,74376,Gemmrigheim,2,dd2114c27f55392f,800679,DEEBWE9055731|DEEBWE9055732,EnBW mobility+ AG und Co.KG,Albert-Bezner-Straße 999 74376 Gemmrigheim Landkreis Ludwigsburg,74376,Gemmrigheim,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800009392,ENBW,Untere Martinsthaler Straße 3,65396,Walluf,4,bd3f119907ded82e,11728|11142,DEEBWE9085141|DEEBWE9085142|DEEBWE9085201|DEEBWE9085202,EnBW mobility+ AG und Co.KG,Untere Martinsthaler Straße 3 65396 Walluf Landkreis Rheingau-Taunus-Kreis,65396,Walluf,4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800015287,ENBW,Rheinhessenblick 8,55599,Gau-Bickelheim,16,b711d170b3178925,12628|12055|12058|12044|12638|12640|12031|12042,DEEBWE9088121|DEEBWE9088122|DEEBWE9088331|DEEBWE9088332|DEEBWE9088151|DEEBWE9088152|DEEBWE9088061|DEEBWE9088062|DEEBWE9088621|DEEBWE9088622|DEEBWE9088571|DEEBWE9088572|DEEBWE9088011|DEEBWE9088012|DEEBWE9088231|DEEBWE9088232,EnBW mobility+ AG und Co.KG,Rheinhessenblick 8 55599 Gau-Bickelheim Landkreis Alzey-Worms,55599,Gau-Bickelheim,16,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800016263,ENBW,Bockumer Weg 53-55,59065,Hamm,5,4ef6f1c93e680de9,12518|15026,DEEBWE9096251|DEEBWE9096252|DEEBWE9096253|DEEBWE9117672|DEEBWE9117671,EnBW mobility+ AG und Co.KG,Bockumer Weg 53-55 59065 Hamm Kreisfreie Stadt Hamm,59065,Hamm,5,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800016297,ENBW,Am Bahnhof Süd 7,21698,Harsefeld,4,b21d77458252edfd,13945|13929,DEEBWE9117202|DEEBWE9117201|DEEBWE9117342|DEEBWE9117341,EnBW mobility+ AG und Co.KG,Am Bahnhof-Süd 7 21698 Harsefeld Landkreis Stade,21698,Harsefeld,4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800016311,ENBW,Schönberger Straße 3,24321,Lütjenburg,4,970bba76dad4e59f,13998|14210,DEEBWE9115981|DEEBWE9115982|DEEBWE9116361|DEEBWE9116362,EnBW mobility+ AG und Co.KG,Schönberger Straße 3 24321 Lütjenburg Kreis Plön,24321,Lütjenburg,4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800016322,ENBW,Kappelner Straße 71,24943,Flensburg,4,22db4dd8643b32d1,13905|14179,DEEBWE9117271|DEEBWE9117272|DEEBWE9117411|DEEBWE9117412,EnBW mobility+ AG und Co.KG,Kappelner Straße 71 24943 Flensburg Kreisfreie Stadt Flensburg,24943,Flensburg,4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800017743,ENBW,Trebbiner Straße 9,10963,Berlin,5,116a4b2e14dc2b89,11957|14923,DEEBWE9087612|DEEBWE9087613|DEEBWE9087611|DEEBWE9110402|DEEBWE9110401,EnBW mobility+ AG und Co.KG,Trebbiner Straße 9 10963 Berlin Kreisfreie Stadt Berlin,10963,Berlin,5,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800019294,ENBW,Schulstraße 10,74909,Meckesheim,2,9645eda0e203779c,300007,DEEBWE9058501|DEEBWE9058502,EnBW mobility+ AG und Co.KG,Schulstraße 10 74909 Meckesheim Landkreis Rhein-Neckar-Kreis,74909,Meckesheim,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800020863,ENBW,Heusteigstraße 47,70180,Stuttgart,2,7624fc8f09cdfc2a,800607,DEEBWE9059311|DEEBWE9059312,EnBW mobility+ AG und Co.KG,Heusteigstraße 47 70180 Stuttgart Stadtkreis Stuttgart,70180,Stuttgart,2,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800020905,ENBW,Manfred-Roth-Straße 5,18196,Dummerstorf,12,ebf5422291db4104,14216|14264|12823|12036|12712|14326,DEEBWE9102642|DEEBWE9102641|DEEBWE9102341|DEEBWE9102342|DEEBWE9070551|DEEBWE9070552|DEEBWE9102821|DEEBWE9102822|DEEBWE9102011|DEEBWE9102012|DEEBWE9102191|DEEBWE9102192,EnBW mobility+ AG und Co.KG,Manfred-Roth-Straße 5 18196 Dummerstorf Landkreis Rostock,18196,Dummerstorf,12,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800021239,ENBW,Rudolf-Diesel-Straße 3a,19243,Wittenburg,8,c16b4776b20f27f5,14354|13136|14350|13135,DEEBWE9116041|DEEBWE9116042|DEEBWE9116021|DEEBWE9116022|DEEBWE9116031|DEEBWE9116032|DEEBWE9116011|DEEBWE9116012,EnBW mobility+ AG und Co.KG,Rudolf-Diesel-Straße 3a 19243 Wittenburg Landkreis Ludwigslust-Parchim,19243,Wittenburg,8,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800022220,ENBW,Carl-von-Linde-Straße 6,27367,Sottrum,20,121c628fc06ed612,13154|13137|13997|13150|14000|13138|14003|14243|13993|13127,DEEBWE9116101|DEEBWE9116102|DEEBWE9116181|DEEBWE9116182|DEEBWE9116131|DEEBWE9116132|DEEBWE9116471|DEEBWE9116472|DEEBWE9116091|DEEBWE9116092|DEEBWE9116421|DEEBWE9116422|DEEBWE9116111|DEEBWE9116112|DEEBWE9117231|DEEBWE9117232|DEEBWE9116141|DEEBWE9116142|DEEBWE9116481|DEEBWE9116482,EnBW mobility+ AG und Co.KG,Carl-von-Linde-Straße 6 27367 Sottrum Landkreis Rotenburg (Wümme),27367,Sottrum,20,0,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800024363,ENBW,Othmarstraße 1,59590,Geseke,6,8030968a5267e651,14299|14151|14312,DEEBWE9115781|DEEBWE9115782|DEEBWE9141151|DEEBWE9141152|DEEBWE9115371|DEEBWE9115372,EnBW mobility+ AG und Co.KG,Othmarstraße 1 59590 Geseke Kreis Soest,59590,Geseke,6,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800024504,ENBW,Bruchwiesenstraße 20,66849,Landstuhl,8,8534d1dd351213dd,13006|13084|14164|14162,DEEBWE9173231|DEEBWE9173232|DEEBWE9172121|DEEBWE9172122|DEEBWE9172991|DEEBWE9172992|DEEBWE9172191|DEEBWE9172192,EnBW mobility+ AG und Co.KG,Bruchwiesenstraße 20 66849 Landstuhl Landkreis Kaiserslautern,66849,Landstuhl,8,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800030531,ENBW,Feuerweg 6a,27639,Wurster Nordseeküste,4,370cc3052d67ef04,13967|14029,DEEBWE9102231|DEEBWE9102232|DEEBWE9101951|DEEBWE9101952,EnBW mobility+ AG und Co.KG,Feuerweg 6a 27639 Wurster Nordseeküste Landkreis Cuxhaven,27639,Wurster Nordseeküste,4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,810000556,ENBW,Otto-Hahn-Straße 26,71083,Herrenberg,4,104aa4c7dc74af9c,14453|14435,DEEBWE9101361|DEEBWE9101362|DEEBWE9101981|DEEBWE9101982,EnBW mobility+ AG und Co.KG,Otto-Hahn-Straße 26 71083 Herrenberg Landkreis Böblingen,71083,Herrenberg,4,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800006877,ENBW,Hauptstraße 21-25,25923,Süderlügum,2,8515209919774ce1,8479,DEEBWE9063561|DEEBWE9063562,EnBW mobility+ AG und Co.KG,Hauptstraße 21-25 25923 Süderlügum Kreis Nordfriesland,25923,Süderlügum,2,1,-99.78
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800004504,ENBW,Im Dollenstück 2,35625,Hüttenberg,20,e99a84249bb5a158,15065|15060|15073|15070|15068|15062|15074|15056|15055|15063,DEEBWE9163431|DEEBWE9163432|DEEBWE9163531|DEEBWE9163532|DEEBWE9163391|DEEBWE9163392|DEEBWE9163401|DEEBWE9163402|DEEBWE9163321|DEEBWE9163322|DEEBWE9163541|DEEBWE9163542|DEEBWE9163471|DEEBWE9163472|DEEBWE9163461|DEEBWE9163462|DEEBWE9163331|DEEBWE9163332|DEEBWE9163081|DEEBWE9163082,EnBW mobility+ AG und Co.KG,Im Dollenstück 2 35625 Hüttenberg Landkreis Lahn-Dill-Kreis,35625,Hüttenberg,20,1,-99.77
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800004965,ENBW,Iggelheimer Straße 30,67346,Speyer,5,cadd51ac9fab7598,12587|12540,DEEBWE9088601|DEEBWE9088602|DEEBWE9088613|DEEBWE9088611|DEEBWE9088612,EnBW mobility+ AG und Co.KG,Iggelheimer Straße 30 67346 Speyer Kreisfreie Stadt Speyer,67346,Speyer,5,1,-99.77
0.2,True,True,True,1.0,enbwmobility,907574882292453376,800019263,ENBW,Reichardtstraße 33,76227,Karlsruhe,2,549b436609d5522d,300011,DEEBWE9058541|DEEBWE9058542,EnBW mobility+ AG und Co.KG,Reichardtstraße 33 76227 Karlsruhe Stadtkreis Karlsruhe,76227,Karlsruhe,2,0,-99.77
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800000279,ENBW,Bahnhofstraße 16,73098,Rechberghausen,2,70720995249f6b9a,13540,DEEBWE9153511|DEEBWE9153512,EnBW mobility+ AG und Co.KG,Bahnhofstraße 16 73098 Rechberghausen Landkreis Göppingen,73098,Rechberghausen,2,1,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800001761,ENBW,Im Hemmet 12,79664,Wehr,2,bce7abf4186a1ca2,60236,DEEBWE9088911|DEEBWE9088912,EnBW mobility+ AG und Co.KG,Im Hemmet 12 79664 Wehr Landkreis Waldshut,79664,Wehr,2,0,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800002831,ENBW,Kartonstr. 7,88255,Baienfurt,2,5c2e738fbedc432f,800725,DEEBWE8007251|DEEBWE8007252,EnBW mobility+ AG und Co.KG,Kartonstr. 7 88255 Baienfurt Landkreis Ravensburg,88255,Baienfurt,2,0,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800006932,ENBW,Durlacher Str. 10,75210,Keltern,2,15b62658d1a203b1,800384,DEEBWE9049281|DEEBWE9049282,EnBW mobility+ AG und Co.KG,Durlacher Str. 10-12 75210 Keltern Landkreis Enzkreis,75210,Keltern,2,0,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800006960,ENBW,Friedhofweg 2,75447,Sternenfels,2,875c1fa6dc667e16,800562,DEEBWE9048851|DEEBWE9048852,EnBW mobility+ AG und Co.KG,Friedhofweg 2 75447 Sternenfels Landkreis Enzkreis,75447,Sternenfels,2,0,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800007084,ENBW,Erdinger Straße 143,85356,Freising,3,9aa12e8ff0af4386,11494,DEEBWE9085821|DEEBWE9085822|DEEBWE9085823,EnBW mobility+ AG und Co.KG,Erdinger Straße 143 85356 Freising Landkreis Freising,85356,Freising,3,1,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800013389,ENBW,Gutenbergstraße 21,68167,Mannheim,2,1e9c1bb28a6c0293,14170,DEEBWE9163482|DEEBWE9163481,EnBW mobility+ AG und Co.KG,Gutenbergstraße 21 68167 Mannheim Stadtkreis Mannheim,68167,Mannheim,2,1,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800015520,ENBW,Spicher Straße 50,53844,Troisdorf,9,fe4e088aa3533a4d,10204|11454|11097|8399,DEEBWE9090892|DEEBWE9090891|DEEBWE9090611|DEEBWE9090612|DEEBWE9090613|DEEBWE9090671|DEEBWE9090672|DEEBWE9090591|DEEBWE9090592,EnBW mobility+ AG und Co.KG,Spicher Straße 50 53844 Troisdorf Kreis Rhein-Sieg-Kreis,53844,Troisdorf,9,1,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800000257,ENBW,Am Forst 2,85560,Ebersberg,2,b215317c629ab57d,8236,DEEBWE9051901|DEEBWE9051902,EnBW mobility+ AG und Co.KG,Am Forst 2 85560 Ebersberg Landkreis Ebersberg,85560,Ebersberg,2,1,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800005031,ENBW,Berliner Straße 1,52428,Jülich,5,f0d6e9d35544f171,10835|10972,DEEBWE9067911|DEEBWE9067912|DEEBWE9067913|DEEBWE9067901|DEEBWE9067902,EnBW mobility+ AG und Co.KG,Berliner Straße 1 52428 Jülich Kreis Düren,52428,Jülich,5,1,-99.67
0.3,True,True,True,1.0,enbwmobility,907574882292453376,800018517,ENBW,Nordgaustraße 10,93142,Maxhütte-Haidhof,4,e7fb353a55090650,14292|13968,DEEBWE9133101|DEEBWE9133102|DEEBWE9133091|DEEBWE9133092,EnBW mobility+ AG und Co.KG,Nordgaustraße 10 93142 Maxhütte-Haidhof Landkreis Schwandorf,93142,Maxhütte-Haidhof,4,1,-99.66
0.5,True,True,True,1.0,enbwmobility,907574882292453376,800020880,ENBW,Suttnerstraße 8,70437,Stuttgart,2,9588fac8ae9f74c2,800480,DEEBWE9046941|DEEBWE9046942,EnBW mobility+ AG und Co.KG,Suttnerstraße 8 70437 Stuttgart Stadtkreis Stuttgart,70437,Stuttgart,2,0,-99.55
1.1,True,True,True,1.0,enbwmobility,907574882292453376,800003054,ENBW,Rathausstr. 5,72224,Ebhausen,2,572ec233e83f9be4,6089,DEEBWE9082371|DEEBWE9082372,EnBW mobility+ AG und Co.KG,Rathausstr. 5 72224 Ebhausen Landkreis Calw,72224,Ebhausen,2,0,-98.88
1.2,True,True,True,1.0,enbwmobility,907574882292453376,800002462,ENBW,Moskauerstr. 1,70173,Stuttgart,2,90c50056d9088471,900537,DEEBWE9047881|DEEBWE9047882,EnBW mobility+ AG und Co.KG,Moskauer Str. 1 70173 Stuttgart Stadtkreis Stuttgart,70173,Stuttgart,2,0,-98.82
1.2,True,True,True,1.0,enbwmobility,907574882292453376,800019256,ENBW,Hauptstraße 36,74915,Waibstadt,2,7d5d9041e0876732,300000,DEEBWE9046891|DEEBWE9046892,EnBW mobility+ AG und Co.KG,Hauptstraße 36 74915 Waibstadt Landkreis Rhein-Neckar-Kreis,74915,Waibstadt,2,0,-98.76
1.5,True,True,True,1.0,enbwmobility,907574882292453376,800002940,ENBW,Kronenstr. 32,70174,Stuttgart,2,903bc3ebebe5acd5,800678,DEEBWE9047911|DEEBWE9047912,EnBW mobility+ AG und Co.KG,Kronenstr. 32 70174 Stuttgart Stadtkreis Stuttgart,70174,Stuttgart,2,0,-98.53
