station_id,operator,status,max_power_kw,lat,lon,postcode,city,address,amenity_restaurant,amenity_cafe,amenity_fast_food,amenity_toilets,amenity_supermarket,amenity_bakery,amenity_convenience,amenity_pharmacy,amenity_hotel,amenity_museum,amenity_playground,amenity_park,amenity_ice_cream,amenities_total,amenities_source
ea0c1a7758adef26,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.244198,6.868005,66333,Völklingen,Saarbrücker Str. 53 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
94a792d179091fa6,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.251143,6.853385,66333,Völklingen,Bismarckstr. 31 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
6d525a80f38edfed,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.183599,6.745313,66333,Völklingen,Köhlerstr. 2 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
5c674b7e987ab630,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.221729,6.808417,66333,Völklingen,Völklinger Str. 65 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
ad48d151f6cc4c4d,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.223537,6.800228,66333,Völklingen,Hohlstr. 31 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
b3a2915cc16566ae,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.273286,6.827508,66333,Völklingen,Homburger Str. 40 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
5e68eff7c599232c,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.250901,6.822641,66333,Völklingen,Kleine Bergstr. 84 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
44266a2030c9ee35,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.250856,6.857855,66333,Völklingen,Marktstr. 8 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
3d50cac1088f2d37,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.256063,6.868755,66333,Völklingen,Stadionstr. 6 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
a71212cd36c6d837,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.240286,6.841657,66333,Völklingen,Waldstr. 20 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
bb5d01ccfe151e51,Stadtwerke Völklingen Vertrieb GmbH,In Betrieb,2222.0,49.2346,6.834817,66333,Völklingen,Am Dietrichsberg 1A 66333 Völklingen Landkreis Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
be84351e0a577dcf,Gas- und Wasserwerke Bous-Schwalbach GmbH,In Betrieb,2222.0,49.28073,6.803563,66359,Bous,Auf der Mühlenscheib 0 66359 Bous Landkreis Saarlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
bd71a6c6daebf5c0,Stadtwerke Saarlouis GmbH,In Betrieb,2222.0,49.319012,6.741132,66740,Saarlouis,St. Nazairer Allee 13 66740 Saarlouis Landkreis Saarlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
c12c4b82d58099f1,Stadtwerke Saarlouis GmbH,In Betrieb,2222.0,49.3382,6.7766,66740,Saarlouis,Albert-Einstein-Str. 16 66740 Saarlouis Landkreis Saarlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
5baf2b44397dab5d,Stadtwerke Saarlouis GmbH,In Betrieb,2222.0,49.313743,6.754343,66740,Saarlouis,Hohenzollernring 0 66740 Saarlouis Landkreis Saarlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
4db7136adbed3a11,Stadtwerke Saarlouis GmbH,In Betrieb,2222.0,49.3044,6.733447,66740,Saarlouis,Hauptstr. 0 66740 Saarlouis Landkreis Saarlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
e54d56fd03e2d186,Architektur- und Sachverständigenbüro,In Betrieb,2222.0,49.368615,6.756416,66763,Dillingen,Primsstraße 7 66763 Dillingen Landkreis Saarlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
20c489255565ee80,FAMIS GmbH,In Betrieb,2222.0,49.39846,6.78679,66809,Nalbach,Am Litermont 40 66809 Nalbach Landkreis Saarlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
480e1bbe341df8ec,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,49.280115,7.157838,66386,St. Ingbert-Rohrbach,Im Stegbruch 4 66386 St. Ingbert-Rohrbach Landkreis Saarpfalz-Kreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
1f05c35bcfb96409,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,49.281194,7.156611,66386,St. Ingbert-Rohrbach,Im Stegbruch 4 66386 St. Ingbert-Rohrbach Landkreis Saarpfalz-Kreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
152cc1fd9bc0e34a,SSW-Stadtwerke St. Wendel GmbH & Co. KG,In Betrieb,2222.0,49.465396,7.165703,66606,St. Wendel,Mommstr. 21 66606 St. Wendel Landkreis St. Wendel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
f6f82a1d49d0dc4c,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.835223,12.920058,09111,Chemnitz,Theaterstr. 7 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
3696ad41f080ed44,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.831822,12.92141,09111,Chemnitz,Am Rathaus 1 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
a18ed45440b2df11,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.83669,12.92504,09111,Chemnitz,Straße der Nationen 25 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
43d9eecde9c5ad8a,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.841012,12.922595,09111,Chemnitz,Georgstr. 13 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
b2ba9551955f7f2d,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.845162,12.925941,09111,Chemnitz,Zöllnerplatz 1 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
9a8a9560c7fabe6f,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.834913,12.939041,09111,Chemnitz,Pestalozzistr. 6 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
cd69c010c0416342,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.8287,12.93241,09111,Chemnitz,Zieschestr. 28 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
2496282545a47cbd,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.827711,12.9132,09111,Chemnitz,Am Walkgraben 13 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
c100edc8e5160880,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.810559,12.89222,09111,Chemnitz,Straße Usti nad Labem 23 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
7bcd95efa6b33ee3,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.835376,12.920049,09111,Chemnitz,Theaterstr. 3 09111 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
eaad56837fb870d6,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,50.83865,12.90275,09112,Chemnitz,Limbacherstr. 21 09112 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
da3180cf153fd4ad,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.83386,12.89867,09112,Chemnitz,Walter-Oertel-Str. 39 09112 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
5c044f6bd1ff2723,HEOS Object GmbH & Co. KG,In Betrieb,2222.0,50.830299,12.89619,09112,Chemnitz,Hoffmannstraße 47 09112 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
6f87fbe4c74f1417,Chemnitzer Siedlungsgemeinschaft eG,In Betrieb,2222.0,50.83426,12.910836,09112,Chemnitz,Kaßbergstraße 20 09112 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
d0a2cab34d80ab71,Chemnitzer Siedlungsgemeinschaft eG,In Betrieb,2222.0,50.83429,12.910545,09112,Chemnitz,Kaßbergstraße 20 09112 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
7be2a70fde9aefa3,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.850518,12.921121,09113,Chemnitz,Schönherrstr. 8 09113 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
3d78c8ec3e884af0,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.849506,12.933407,09113,Chemnitz,Straße der Nationen 140 09113 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
889146cb2538399c,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.819402,12.887048,09116,Chemnitz,Neefestr. 88 09116 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
fbccbfd7577497a4,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.817782,12.882904,09116,Chemnitz,Messeplatz 1 09116 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
82da1f952dfe1a85,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.832081,12.87376,09116,Chemnitz,Limbacher Str. 195 09116 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
37dc21d49ed3ead9,HEOS Object GmbH & Co. KG,In Betrieb,2222.0,50.802432,12.85202,09116,Chemnitz,Carl-von-Bach-Straße 8a 09116 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
dba1b9c318295c27,HEOS Object GmbH & Co. KG,In Betrieb,2222.0,50.84152,12.88175,09116,Chemnitz,Alfons-Pech-Straße 21 09116 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
b5507afaaf2462a3,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.81435,12.893807,09119,Chemnitz,Irkutskerstr. 105 09119 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
ea6663deaec78c47,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.820838,12.90334,09119,Chemnitz,Lortzingstr. 47 09119 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
83e2353bdebd4c1d,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.805651,12.921763,09120,Chemnitz,Werner-Seelenbinder-Str. 11b 09120 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
6bf35c279f6d5fe3,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.809355,12.910055,09120,Chemnitz,Paul-Gruner-Str. 56 09120 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
5f22f67abd434821,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.805173,12.890133,09120,Chemnitz,Carl-Bobach-Str. 2-8 09120 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
c8ff4cc98e81533d,HEOS Object GmbH & Co. KG,In Betrieb,2222.0,50.805123,12.924765,09120,Chemnitz,F.-O.-Schimmel-Str. 2 09120 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
0c21c573f449b782,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.796875,12.897374,09122,Chemnitz,Robert-Siewert-Str. 22 09122 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
ddbb6c4107391343,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.79494,12.88604,09122,Chemnitz,Bruno-Granz-Str. 42 09122 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
ab3912bdfcadd86d,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.786366,12.902672,09123,Chemnitz,Alfred-Neubert-Str. 17 09123 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
38894a381d04da1a,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.78326,12.87729,09123,Chemnitz,Marie-Tilch-Str. 2a 09123 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
8bdaaebfec221471,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.76985,12.88983,09123,Chemnitz,Untere Bergstr. 99z 09123 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
de7a9576692d224f,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.78939,12.933,09125,Chemnitz,Pfarrhübel 29 09125 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
f534609a926baa71,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.823989,12.935642,09126,Chemnitz,Carl-von-Ossietzky-Str. 21 09126 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
2dbb7615379d2b6d,HEOS Object GmbH & Co. KG,In Betrieb,2222.0,50.815841,12.925067,09126,Chemnitz,Technologie-Campus 1 09126 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
8a3a0bfa1364c211,HEOS Object GmbH & Co. KG,In Betrieb,2222.0,50.809491,12.950367,09126,Chemnitz,Eislebener Straße 11 09126 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
619dd1e93c8ecf6f,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.832166,12.956393,09127,Chemnitz,Augustusburger Str. 195 09127 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
b0ed3f9a4cb83446,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.82197,12.96072,09127,Chemnitz,Carl-von-Ossietzky-Str. 168b 09127 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
96dce18bcdc004f9,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.841546,12.943657,09130,Chemnitz,Gellertstr. 25 09130 Chemnitz Kreisfreie Stadt Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
0d5e4e0402999a02,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.07191,13.74053,01097,Dresden,Hansastr. 50 01097 Dresden Kreisfreie Stadt Dresden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
e0c63adc14f396f4,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.117056,13.74236,01109,Dresden-Hellerau,Ludwig-Kossuth-Str. 49 01109 Dresden-Hellerau Kreisfreie Stadt Dresden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
081425b55732e239,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.0193,13.73765,01217,Dresden,Südhöhe 38 01217 Dresden Kreisfreie Stadt Dresden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
159cf5eb5780e8e3,Porsche Niederlassung Leipzig GmbH,In Betrieb,2222.0,51.413354,12.303561,04158,Leipzig,Poststraße 7 04158 Leipzig Kreisfreie Stadt Leipzig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
157f80255d9ffc87,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.09741,13.99434,01477,Arnsdorf,Stolpenerstr. 14 01477 Arnsdorf Landkreis Bautzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
6f8799dc6adf3ed2,HSI-Schmorkau,In Betrieb,2222.0,51.29781,13.9136,01936,Neukirch,Dresdner Str. 1a 01936 Neukirch Landkreis Bautzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
068b44052875e789,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.43808,14.23837,02977,Hoyerswerda,Schulstr. 2a 02977 Hoyerswerda Landkreis Bautzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
2556e49908ab0cce,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.46084,14.09785,02991,Lauta,Senftenberger Str. 1 02991 Lauta Landkreis Bautzen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
8c4c7ee9b434f016,Wohnungsbaugesellschaft mbH Oelsnitz/Erzgeb,In Betrieb,2222.0,50.727148,12.735045,09376,Oelsnitz/Erzgebirge,Grenzstraße 2 a/b 09376 Oelsnitz/Erzgebirge Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
45aced153c7ffd57,Wohnungsbaugesellschaft mbH Oelsnitz/Erzgeb,In Betrieb,2222.0,50.702797,12.714939,09376,Oelsnitz/Erzgebirge,August-Bebel-Straße 16 09376 Oelsnitz/Erzgebirge Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
7ce4266f16dd5a8d,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.702457,12.851544,09380,Thalheim,Hauptstr. 5 09380 Thalheim Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
7d2cfbc0958724c0,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.747817,13.07278,09405,Zschopau,An den Anlagen 0 09405 Zschopau Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
38c0e8999747a105,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.756082,13.073106,09405,Zschopau,Am Heizhaus 19 09405 Zschopau Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
f6571c4eef7f5533,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.64478,12.967971,09427,Ehrenfriedersdorf,Neumarkt 15 09427 Ehrenfriedersdorf Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
ac7612e3b68a4de8,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.598644,13.019199,09456,Annaberg-Buchholz,Gewerbering 4 09456 Annaberg-Buchholz Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
1a58032376ad3ebe,Bürger Energie Erzgebirge eG,In Betrieb,2222.0,50.479984,12.973743,09465,Sehmatal,Karlsbader Straße 164 09465 Sehmatal Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
6b5ad097e0e3756a,Ladefix Wolfram Cüppers Einzelunternehmen,In Betrieb,2222.0,50.538842,12.913155,09481,Scheibenberg,Eichenweg 2A 09481 Scheibenberg Landkreis Erzgebirgskreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
472e51ff8c3f1789,"Haus und Bau,Energieerzeugung , Einzelunternehmer",In Betrieb,2222.0,50.93634,14.80389,02763,Oberseifersdorf,Hauptstrasse 114 02763 Oberseifersdorf Landkreis Görlitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
0e105157946e79e4,Stadtwerke Zittau GmbH,In Betrieb,2222.0,50.894883,14.804933,02763,Zittau,Breite Straße 0 02763 Zittau Landkreis Görlitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
7b27226851bc533f,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.49928,14.63474,02943,Weißwasser,Bautzener Str. 31 02943 Weißwasser Landkreis Görlitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
c0ac689b5c4340af,SachsenEnergie AG,In Betrieb,2222.0,51.505562,14.645778,02943,Weißwasser /O.L.,Karl-Marx-Str. 18 02943 Weißwasser /O.L. Landkreis Görlitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
52481dc86b65a7c5,Gemeinde Borsdorf,In Betrieb,2222.0,51.34634,12.54161,04451,Borsdorf,Bahnhofstr. 16 04451 Borsdorf Landkreis Leipzig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
f56a7de3c929d429,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,51.23388,12.72703,04668,Grimma,Lange Str. 17 04668 Grimma Landkreis Leipzig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
8e48d6c506d3d81a,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,51.236892,12.728601,04668,Grimma,Markt 16-17 04668 Grimma Landkreis Leipzig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
9edd1abec1b0fec2,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.215337,13.731066,01471,Radeburg,Lindenweg 1 01471 Radeburg Landkreis Meißen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
b48846bae092b5f8,Meißener Stadtwerke GmbH,In Betrieb,2222.0,51.166956,13.469158,01662,Meißen,Meisastraße 13 01662 Meißen Landkreis Meißen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
eca0972fbf475a07,Stadtwerke Döbeln GmbH,In Betrieb,2222.0,51.1203,13.109758,04720,Döbeln,Theodor-Kunzemann-Straße 10 04720 Döbeln Landkreis Mittelsachsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
ec656847f911af7a,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.913554,13.368289,09599,Freiberg,Dresdner Straße 58 09599 Freiberg Landkreis Mittelsachsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
7facce62e4e19108,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.918172,13.037873,09669,Frankenberg,An der Autobahn 2 09669 Frankenberg Landkreis Mittelsachsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
3408b49cd1212682,Fahrrad XXL Emporon GmbH & Co.KG,In Betrieb,2222.0,51.36988,12.47765,04425,Leipzig-Taucha,Otto-Schmidt-Str. 6a 04425 Leipzig-Taucha Landkreis Nordsachsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
0c223054bcd08893,Stadtwerke Schkeuditz GmbH,In Betrieb,2222.0,51.429562,12.319963,04435,Schkeuditz,Biedermeierstrand 6 04435 Schkeuditz Landkreis Nordsachsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
9b9446ea7fa3e7e1,K&S - Dr. Krantz Sozialbau und Betreuung SE & Co. KG,In Betrieb,2222.0,51.468784,12.659463,04838,Eilenburg,Puschkinstr. 12 04838 Eilenburg Landkreis Nordsachsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
358e18f5e5eff43d,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.55885,12.99061,04860,Torgau,Warschauer Str. 9b 04860 Torgau Landkreis Nordsachsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
bbacfa84206a9e4e,Lidl Dienstleistung GmbH & Co. KG,In Betrieb,2222.0,51.04163,13.54077,01723,Wilsdruff,Freiberger Str. 56 01723 Wilsdruff Landkreis Sächsische Schweiz-Osterzgebirge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
38e84d36fb50090b,Felix Zschoge,In Betrieb,2222.0,50.909488,14.167098,01814,Bad Schandau,Bächelweg 12z 01814 Bad Schandau Landkreis Sächsische Schweiz-Osterzgebirge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
35f93cd69d87277f,Bio Bäckerei Spiegelhauer OHG,In Betrieb,2222.0,50.98731,13.9859,01847,Lohmen,Sonnenhofstraße 1 01847 Lohmen Landkreis Sächsische Schweiz-Osterzgebirge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
e68cdf5813fac2c5,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.718932,12.49008,08056,Zwickau,Georgenstr. 6 08056 Zwickau Landkreis Zwickau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
c249b8b85667b438,E.ON Drive GmbH,In Betrieb,2222.0,50.72688,12.47569,08056,Zwickau,Galileistr. 5 08056 Zwickau Landkreis Zwickau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
28ac509c389f43d6,Autohaus Bräutigam GmbH & Co. KG,In Betrieb,2222.0,50.819984,12.54855,08371,Glauchau,Körnerstr. 1 08371 Glauchau Landkreis Zwickau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
914728041704899c,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.859021,12.762689,09212,Limbach-Oberfrohna,Hechinger Str. 4 09212 Limbach-Oberfrohna Landkreis Zwickau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
073ce52c1a5cddc4,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.859832,12.767306,09212,Limbach-Oberfrohna,An der Großsporthalle 2 09212 Limbach-Oberfrohna Landkreis Zwickau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
f081ff1f0a2d5408,eins energie in sachsen GmbH & Co. KG,In Betrieb,2222.0,50.852589,12.751342,09212,Limbach-Oberfrohna,Tierparkstr. 2 09212 Limbach-Oberfrohna Landkreis Zwickau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deferred
